step,train_loss,valid_loss
"[0, 1000, 2000, 3000, 4000, 5000, 6000, 7000, 8000, 9000, 10000, 11000, 12000, 13000, 14000, 15000, 16000, 17000, 18000, 19000, 20000, 21000, 22000, 23000, 24000, 25000, 26000, 27000, 28000, 29000, 30000, 31000, 32000, 33000, 34000, 35000, 36000, 37000, 38000, 39000, 40000, 41000, 42000, 43000, 44000, 45000, 46000, 47000, 48000, 49000, 50000, 51000, 52000, 53000, 54000, 55000, 56000, 57000, 58000, 59000, 60000, 61000, 62000, 63000, 64000, 65000, 66000, 67000, 68000, 69000, 70000, 71000, 72000, 73000, 74000, 75000, 76000, 77000, 78000, 79000, 80000, 81000, 82000, 83000, 84000, 85000, 86000, 87000, 88000, 89000, 90000, 91000, 92000, 93000, 94000, 95000, 96000, 97000, 98000, 99000, 100000, 101000, 102000, 103000, 104000, 105000, 106000, 107000, 108000, 109000, 110000, 111000, 112000, 113000, 114000, 115000, 116000, 117000, 118000, 119000, 120000, 121000, 122000, 123000, 124000, 125000, 126000, 127000, 128000, 129000, 130000, 131000, 132000, 133000, 134000, 135000, 136000, 137000, 138000, 139000, 140000, 141000, 142000, 143000, 144000, 145000, 146000, 147000, 148000, 149000, 150000, 151000, 152000, 153000, 154000, 155000, 156000, 157000, 158000, 159000, 160000, 161000, 162000, 163000, 164000, 165000, 166000, 167000, 168000, 169000, 170000, 171000, 172000, 173000, 174000, 175000, 176000, 177000, 178000, 179000, 180000, 181000, 182000, 183000, 184000, 185000, 186000, 187000, 188000, 189000, 190000, 191000, 192000, 193000, 194000, 195000, 196000, 197000, 198000, 199000, 200000]","[10.9866, 6.0792, 5.5429, 5.2599, 5.0588, 4.8715, 4.6769, 4.5383, 4.4332, 4.3758, 4.2991, 4.2377, 4.2012, 4.1301, 4.1166, 4.0794, 4.0315, 4.03, 3.9862, 3.9763, 3.9604, 3.9127, 3.9001, 3.8817, 3.8544, 3.8512, 3.8251, 3.8027, 3.8047, 3.7868, 3.7743, 3.7683, 3.7519, 3.7355, 3.7383, 3.726, 3.7125, 3.7058, 3.7001, 3.686, 3.6812, 3.6879, 3.6733, 3.6442, 3.6569, 3.6473, 3.6391, 3.6344, 3.6047, 3.6172, 3.6014, 3.6109, 3.6031, 3.5995, 3.5891, 3.5841, 3.5672, 3.5824, 3.5584, 3.5678, 3.5632, 3.562, 3.5526, 3.5468, 3.556, 3.5348, 3.5485, 3.5262, 3.5307, 3.5267, 3.5297, 3.5235, 3.518, 3.5153, 3.4902, 3.4974, 3.5006, 3.4927, 3.5017, 3.4836, 3.4808, 3.4875, 3.4773, 3.4848, 3.478, 3.4738, 3.4597, 3.4751, 3.4605, 3.4667, 3.4633, 3.4613, 3.4477, 3.4541, 3.4486, 3.4429, 3.4408, 3.4363, 3.4296, 3.453, 3.4413, 3.4347, 3.4372, 3.423, 3.4328, 3.4204, 3.4306, 3.427, 3.4234, 3.4263, 3.4163, 3.4053, 3.4075, 3.4064, 3.407, 3.3983, 3.4075, 3.4004, 3.3904, 3.3944, 3.3993, 3.3982, 3.3882, 3.4024, 3.3972, 3.3629, 3.3905, 3.3898, 3.3793, 3.377, 3.3863, 3.3809, 3.3795, 3.3819, 3.3515, 3.3756, 3.3765, 3.3562, 3.373, 3.3627, 3.38, 3.3575, 3.3501, 3.3696, 3.3456, 3.3622, 3.3453, 3.361, 3.3503, 3.3705, 3.351, 3.3379, 3.3507, 3.3374, 3.3476, 3.3583, 3.3445, 3.3396, 3.3532, 3.3451, 3.3317, 3.3392, 3.3352, 3.3423, 3.3354, 3.3306, 3.321, 3.3185, 3.3237, 3.3282, 3.3385, 3.3087, 3.3256, 3.3268, 3.3249, 3.3294, 3.3344, 3.3235, 3.3184, 3.325, 3.312, 3.33, 3.3308, 3.3163, 3.3098, 3.3192, 3.317, 3.304, 3.315, 3.3188, 3.3017, 3.303, 3.2955, 3.3211, 3.3106, 3.3065, 3.3062, 3.3143, 3.3009, 3.3036, 3.2915]","[10.9884, 6.0699, 5.5553, 5.2561, 5.0582, 4.8613, 4.6827, 4.5662, 4.4546, 4.3625, 4.2954, 4.2463, 4.1869, 4.1684, 4.1085, 4.0923, 4.0479, 4.0241, 4.0028, 3.9818, 3.9621, 3.9354, 3.9011, 3.8849, 3.873, 3.8523, 3.848, 3.833, 3.8093, 3.802, 3.7957, 3.7867, 3.7702, 3.7575, 3.7419, 3.7303, 3.7357, 3.7198, 3.7012, 3.698, 3.682, 3.6952, 3.6637, 3.6781, 3.6841, 3.6583, 3.6472, 3.6602, 3.6346, 3.6315, 3.6197, 3.6137, 3.6246, 3.6087, 3.6003, 3.5993, 3.5934, 3.573, 3.5843, 3.5808, 3.5635, 3.5667, 3.5564, 3.541, 3.5581, 3.5484, 3.5572, 3.5405, 3.5407, 3.5312, 3.5447, 3.5179, 3.5046, 3.5241, 3.5053, 3.507, 3.5067, 3.5059, 3.514, 3.4991, 3.4997, 3.4997, 3.4946, 3.4948, 3.4818, 3.4793, 3.4824, 3.4761, 3.4738, 3.4695, 3.4543, 3.4613, 3.4763, 3.4518, 3.4607, 3.4583, 3.4505, 3.4543, 3.4529, 3.458, 3.4521, 3.4457, 3.4528, 3.4353, 3.4498, 3.4466, 3.4342, 3.4333, 3.426, 3.4312, 3.4251, 3.4163, 3.4191, 3.4098, 3.4076, 3.4231, 3.4047, 3.4049, 3.4166, 3.403, 3.4182, 3.4049, 3.4011, 3.4101, 3.4026, 3.4037, 3.3989, 3.3949, 3.3937, 3.3876, 3.3919, 3.3967, 3.3982, 3.3744, 3.3858, 3.3825, 3.3826, 3.3735, 3.3921, 3.3771, 3.3748, 3.3726, 3.3809, 3.367, 3.3652, 3.3656, 3.3649, 3.3762, 3.3539, 3.3626, 3.3682, 3.36, 3.355, 3.3556, 3.334, 3.3665, 3.3623, 3.3444, 3.3299, 3.3521, 3.3562, 3.3346, 3.3444, 3.3459, 3.3458, 3.3494, 3.3424, 3.3365, 3.3452, 3.3401, 3.3437, 3.3185, 3.3412, 3.3364, 3.3241, 3.3296, 3.3355, 3.3367, 3.3287, 3.3405, 3.3168, 3.328, 3.3242, 3.3283, 3.3358, 3.3295, 3.3328, 3.317, 3.3295, 3.3088, 3.3234, 3.3157, 3.3194, 3.3139, 3.3091, 3.3066, 3.3212, 3.3145, 3.312, 3.3093, 3.3008]"
