# t E S  (m=6 n=5 eps=0.1 alpha=1 mu=1 h=0.02 seed=1) BACD splitting
1.0000000000e+00 3.7650226880016917e+00 2.5109294487510518e+00
1.0200000000e+00 3.7542409669248276e+00 2.5483227384833911e+00
1.0400000000e+00 3.7433025741223482e+00 2.5845969755231417e+00
1.0600000000e+00 3.7322135681618995e+00 2.6197185331487884e+00
1.0800000000e+00 3.7209803625536257e+00 2.6536565533130387e+00
1.1000000000e+00 3.7096097787665112e+00 2.6863831096672572e+00
1.1200000000e+00 3.6981090995000585e+00 2.7178733564101281e+00
1.1400000000e+00 3.6864861201913270e+00 2.7481056625046714e+00
1.1600000000e+00 3.6747491966991155e+00 2.7770617307969983e+00
1.1800000000e+00 3.6629072871308210e+00 2.8047267015602997e+00
1.2000000000e+00 3.6509699858628997e+00 2.8310892399812357e+00
1.2200000000e+00 3.6389475479510485e+00 2.8561416071056920e+00
1.2400000000e+00 3.6268509023270221e+00 2.8798797137692791e+00
1.2600000000e+00 3.6146916524295793e+00 2.9023031570570881e+00
1.2800000000e+00 3.6024820632098367e+00 2.9234152388688877e+00
1.3000000000e+00 3.5902350337775597e+00 2.9432229662116045e+00
1.3200000000e+00 3.5779640553047027e+00 2.9617370329014552e+00
1.3400000000e+00 3.5656831541655030e+00 2.9789717824338902e+00
1.3600000000e+00 3.5534068206577865e+00 2.9949451518705619e+00
1.3800000000e+00 3.5411499240075281e+00 3.0096785966981008e+00
1.4000000000e+00 3.5289276146978983e+00 3.0231969967325552e+00
1.4200000000e+00 3.5167552154760191e+00 3.0355285432743044e+00
1.4400000000e+00 3.5046481026673741e+00 3.0467046078590827e+00
1.4600000000e+00 3.4926215796625337e+00 3.0567595930992133e+00
1.4800000000e+00 3.4806907446285864e+00 3.0657307662625466e+00
1.5000000000e+00 3.4688703546347450e+00 3.0736580763922383e+00
1.5200000000e+00 3.4571746884662291e+00 3.0805839559254808e+00
1.5400000000e+00 3.4456174104324599e+00 3.0865531079206994e+00
1.5600000000e+00 3.4342114374559576e+00 3.0916122801477459e+00
1.5800000000e+00 3.4229688116598136e+00 3.0958100274315132e+00
1.6000000000e+00 3.4119005805579534e+00 3.0991964637637208e+00
1.6200000000e+00 3.4010166867982607e+00 3.1018230058080345e+00
1.6400000000e+00 3.3903258692196170e+00 3.1037421095183291e+00
1.6600000000e+00 3.3798355767658901e+00 3.1050070016670941e+00
1.6800000000e+00 3.3695518965593303e+00 3.1056714081394960e+00
1.7000000000e+00 3.3594794971789459e+00 3.1057892808875285e+00
1.7200000000e+00 3.3496215879226909e+00 3.1054145254574919e+00
1.7400000000e+00 3.3399798945616870e+00 3.1046007310025887e+00
